ORDR-Num,Generic Name,Trade Name,Date Designated,Orphan Designation,Orphan Designation Status,FDA Orphan Approval Status,Approved Labeled Indication,Marketing Approval Date,Exclusivity End Date,Exclusivity Protected Indication *,Sponsor Company,Sponsor Address 1,Sponsor Address 2,Sponsor City,Sponsor State,Sponsor Zip,Sponsor Country,CF Grid Key,Good,Rare Disease,GARD_ID,UNII,Gene,UniProt,Family,Name,DrugBank gene1,DrugBank gene2,DrugBank gene3,MOA Long,Targets (NPC),MOA
3960,obinutuzumab,GAZYVA,2/17/12,Treatment of chronic lymphocytic leukemia,Designated/Approved,,"GAZYVA, in combination with chlorambucil, is indicated for the treatment of patients with previously untreated chronic lymphocytic leukemia (CLL).", 11/01/2013 , 11/01/2020 ,Treatment of patients with previously untreated chronic lymphocytic leukemia in combination with chlorambucil.,"Genentech Inc., a member of the Roche Group",1 DNA Way,,South San Francisco,California,94080,United States,359911,TRUE,Chronic lymphocytic leukemia,6104,O43472U9X8,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
4834,rituximab,Rituxan,1/29/04,Treatment of chronic lymphocytic leukemia,Designated/Approved,,Treatment of patients previously untreated for CD20-positive chronic lymphocytic leukemia in combination wih fludarbine and cyclophosphamide, 02/18/2010 , 02/18/2017 ,,"Genentech, Inc.",1DNA Way,MS 241A,South San Francisco,California,94080,United States,177603,TRUE,Chronic lymphocytic leukemia,6104,4F4X42SYQ6,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
4835,rituximab and recombinant human hyaluronidase,Rituxin SC,8/22/16,Treatment of chronic lymphocytic leukemia (CLL),Designated/Approved,,Treatment of adult patients with previously untreated and previously treated CLL in combination with fludarabine and cyclophosphamide, 06/22/2017 , 06/22/2024 ,Treatment of adult patients with previously untreated and previously treated CLL in combination with fludarabine and cyclophosphamide,"Genentech, Inc.",1 DNA Way,,South San Francisco,California,94080,United States,545616,TRUE,Chronic lymphocytic leukemia,6104,4F4X42SYQ6,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
3959,obinutuzumab,,2/17/12,Treatment of diffuse large B cell lymphoma,Designated/Withdrawn,Not FDA Approved for Orphan Indication,,,,,"Genentech Inc., a member of the Roche Group",1 DNA Way,MS #355e,South San Francisco,California,94080,United States,360011,TRUE,Diffuse Large B-Cell Lymphoma,3178,O43472U9X8,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
3958,obinutuzumab,GAZYVA,4/15/15,Treatment of follicular lymphoma,Designated/Approved,,"GAZYVA, in combination with bendamustine followed by GAZYVA monotherapy, is indicated for the treatment of patients with follicular lymphoma (FL) who relapsed after, or are refractory to, a rituximab-containing regimen; and in combination with chemotherapy followed by GAZYVA monotherapy in patients achieving at least a partial remission for the treatment of adult patients with previously untreated stage II bulky, III or IV follicular lymphoma", 11/16/2017 , 11/16/2024 ,"In combination with chemotherapy followed by GAZYVA monotherapy in patients achieving at least a partial remission for the treatment of adult patients with previously untreated stage II bulky, III or IV follicular lymphoma.","Genentech Inc., a member of the Roche Group",1 DNA Way,,South San Francisco,California,94080,United States,473415,TRUE,Follicular lymphoma,2356,O43472U9X8,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
3961,obinutuzumab,GAZYVA,4/15/15,Treatment of follicular lymphoma,Designated/Approved,,"GAZYVA, in combination with bendamustine followed by GAZYVA monotherapy, is indicated for the treatment of patients with follicular lymphoma (FL) who relapsed after, or are refractory to, a rituximab-containing regimen", 02/26/2016 , 02/26/2023 ,"in combination with bendamustine followed by Gazyva monotherapy, indicated for the treatment of patients with follicular lymphoma (FL) who relapsed after, or are refractory to, a rituximab-containing regimen.","Genentech Inc., a member of the Roche Group",1 DNA Way,,South San Francisco,California,94080,United States,473415,TRUE,Follicular lymphoma,2356,O43472U9X8,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
4827,rituximab,Rituxan,2/14/06,"Treatment of patients with anti-neutrophil cytoplasmic antibody-associated vasculitis (Wegener's Granulomatosis, Microscopic Polyangiitis, and Churg-Strauss Syndrome)",Designated/Approved,,For the use of Rituxan (rituximab) in combination with glucocorticoids for the treatment of patients with Wegener's Granulomatosis (WG) and Microscopic Polyangiitis (MPA). ), 04/19/2011 , 04/19/2018 ,,"Genentech, Inc.",1 DNA Way,,South San Francisco,California,94080,United States,216305,TRUE,Granulomatosis with polyangiitis,7880,4F4X42SYQ6,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
4833,rituximab,Rituxan,2/14/06,"Treatment of patients with anti-neutrophil cytoplasmic antibody-associated vasculitis (Wegener's Granulomatosis, Microscopic Polyangiitis, and Churg-Strauss Syndrome)",Designated/Approved,,"RITUXAN, in combination with glucocorticoids, is indicated for the treatment of adult and pediatric patients 2 years of age and older with Granulomatosis with Polyangiitis (GPA) (Wegeners Granulomatosis) and Microscopic Polyangiitis (MPA)", 09/27/2019 , 09/27/2026 ,,"Genentech, Inc.",1 DNA Way,,South San Francisco,California,94080,United States,216305,TRUE,Granulomatosis with polyangiitis,7880,4F4X42SYQ6,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
4832,rituximab,Rituxan(r); MabThera(r),2/23/15,Treatment of pemphigus vulgaris.,Designated/Approved,,RITUXAN is indicated for the treatment of adult patients with moderate to severe pemphigus vulgaris., 06/07/2018 , 06/07/2025 ,RITUXAN is indicated for the treatment of adult patients with moderate to severe pemphigus vulgaris.,"Genentech, Inc.",1 DNA Way,,South San Francisco,California,94080,United States,465014,TRUE,Pemphigus,7352,4F4X42SYQ6,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
4828,rituximab,,11/9/16,Treatment of Rasmussen's encephalitis,Designated,Not FDA Approved for Orphan Indication,,,,,Keck Graduate Institute of Applied Life Sciences,535 Watson Drive,,Claremont,California,91711,United States,542416,TRUE,Rasmussen encephalitis,7527,4F4X42SYQ6,MS4A1,P11836,Unknown,B-lymphocyte antigen CD20,MS4A1,,,,,
5297,tasimelteon,HETLIOZ,1/19/10,Non-24-hour sleepwake disorder in blind individuals without light perception,Designated/Approved,,Treatment of non-24-hour sleep-wake disorder, 01/31/2014 , 01/31/2021 ,Treatment of non-24-hour sleep-wake disorder,"Vanda Pharmaceuticals, Inc.","2200 Penn. Ave., NW",Suite 300 E,Washington,District of Columbia,20037,United States,297409,TRUE,Non 24 hour sleep wake disorder,10949,SHS4PU80D9,MTNR1A,P48039,GPCR,Melatonin receptor type 1A,MTNR1A,MTNR1B,,Tasimelteon is a selective dual agonist of the melatonin receptors MT1 and MT2. ,MTNR1A|MTNR1B,melatonin receptor agonist
1594,Chenodeoxycholic acid,,1/29/04,Treatment of cerebrotendinous xanthomatosis,Designated,Not FDA Approved for Orphan Indication,,,,,Dr. Falk Pharma GmbH,Leinenweberstrasse 5,,Freiburg,,,Germany,175303,TRUE,Cerebrotendinous xanthomatosis,5622,0GEI24LG0J,NR1H4,Q96RI1,NR,Bile acid receptor,,,,,,
1593,chenodeoxycholic acid,,2/12/07,Treatment of cerebrotendinous xanthomatosis,Designated,Not FDA Approved for Orphan Indication,,,,,"Leadiant Biosciences, Inc.",9841 Washingtonian Boulevard,Suite 500,Gaithersburg,Maryland,20878,United States,235406,TRUE,Cerebrotendinous xanthomatosis,5622,0GEI24LG0J,NR1H4,Q96RI1,NR,Bile acid receptor,,,,,,
5638,Ursodeoxycholic acid,,4/26/18,"Treatment of Niemann-Pick disease, type C",Designated,Not FDA Approved for Orphan Indication,,,,,IntraBio Inc.,270 Devon Road,,Tenafly,New Jersey,7670,United States,636718,TRUE,Niemann-Pick disease type C1,7207,724L30Y2QR,NR1H4,Q96RI1,NR,Bile acid receptor,AKR1C2,,,,,
3956,obeticholic acid,OCALIVA,4/9/08,Treatment of primary biliary cirrhosis,Designated/Approved,,"Treatment of primary biliary cholangitis (PBC) in combination with ursodeoxycholic acid (UDCA) in adults with an inadequate response to UDCA, or as monotherapy in adults unable to tolerate UDCA", 05/27/2016 , 05/27/2023 ,"Treatment of primary biliary cholangitis (PBC) in combination with ursodeoxycholic acid (UDCA) in adults with an inadequate response to UDCA, or as monotherapy in adults unable to tolerate UDCA","Intercept Pharmaceuticals, Inc.",4760 Eastgate Mall,,San Diego,California,92122,United States,253207,TRUE,Primary biliary cholangitis,7459,0462Z4S4OZ,NR1H4,Q96RI1,NR,Bile acid receptor,NR1H4,,,"Primary biliary cirrhosis is an autoimmune process by which the bile ducts and liver are damaged progressively, leading to fibrosis and cirrhosis. Bile acids increase the risk of damage and fibrosis to the damaged bile ducts.[A192786,A192795]  %0A%0AObeticholic acid is a potent agonist of the farnesoid X receptor, which serves to regulate the hepatic metabolism of bile and cholesterol. This drug acts by binding to the farnesoid X receptor (FXR), found in the nucleus of liver and intestinal cells, which in turn increases liver bile flow, suppressing its production and decreasing hepatocyte exposure to excess levels of bile with cholestasis. Cholestasis is a process that normally causes inflammation and cirrhosis of the liver.[A192792,L12633]",NR1H4,FXR agonist
5639,Ursodiol,URSO 250,6/20/91,Treatment of patients with primary biliary cirrhosis,Designated/Approved,,, 12/10/1997 , 12/10/2004 ,,"Aptalis Pharma US, Inc.",100 Somerset corporate Blvd,,Bridgewater,New Jersey,8807,United States,22187,TRUE,Primary biliary cholangitis,7459,724L30Y2QR,NR1H4,Q96RI1,NR,Bile acid receptor,AKR1C2,,,,,
2024,difluprednate,Durezol,9/30/08,Treatment of endogenous and traumatic anterior uveitis and panuveitis.,Designated/Approved,,Treatment of endogenous anterior uveitis, 06/13/2012 , 06/13/2019 ,,Alcon Pharmaceuticals. Ltd.,Route Des Arsenaux 41,(P.O. Box 61),Fribourg,,,Switzerland,265608,TRUE,Panuveitis,8577,S8A06QG2QE,NR3C1,P04150,NR,Glucocorticoid receptor,NR3C1,,,Corticosteroids are thought to act by the induction of phospholipase A2 inhibitory proteins (lipocortins). It is postulated that these proteins control the biosynthesis of potent mediators of infammation such as prostaglandins and leukotrienes by inhibiting the release of their common precursor arachidonic acid. Arachidonic acid is released from membrane phospholipids by phospholipase A2.,NR3C1,glucocorticoid receptor agonist
2156,eflornithine HCL,,4/7/15,Treatment of gastric cancer,Designated,Not FDA Approved for Orphan Indication,,,,,"Cancer Prevention Pharmaceuticals, Inc.",1760 East River Road,Suite 250,Tucson,Alaska,85718,United States,472715,TRUE,Stomach cancer,7704,4NH22NDW9H,ODC1,P11926,Enzyme,Ornithine decarboxylase,ODC1,,,Eflornithine prevents hair growth by inhibiting the anagen phase of hair production. This occurs by eflornithine irreversibly binding (also called suicide inhibition) to ornithine decarboxylase (ODC) and physically preventing the natural substrate ornithine from accessing the active site. ,ARG2|ODC1,ornithine decarboxylase inhibitor
2155,Eflornithine HCl,Ornidyl,4/23/86,Treatment of Trypanosoma brucei gambiense infection (sleeping sickness).,Designated/Approved,,, 11/28/1990 , 11/28/1997 ,,Hoechst Marion Roussel,P.O. Box 9627,,Kansas City,Missouri,64134,United States,13586,TRUE,"Trypanosomiasis, Human East-African",7826,4NH22NDW9H,ODC1,P11926,Enzyme,Ornithine decarboxylase,ODC1,,,Eflornithine prevents hair growth by inhibiting the anagen phase of hair production. This occurs by eflornithine irreversibly binding (also called suicide inhibition) to ornithine decarboxylase (ODC) and physically preventing the natural substrate ornithine from accessing the active site. ,ARG2|ODC1,ornithine decarboxylase inhibitor
3989,olaparib,Lynparza,10/16/13,Treatment of ovarian cancer,Designated/Approved,,Indicated as monotherapy in patients with deleterious or suspected deleterious germline BRCA mutated (as detected by an FDA-approved test) advanced ovarian cancer who have been treated with three or more prior lines of chemotherapy, 12/19/2014 , 12/19/2021 ,Use as monotherapy for patients with deleterious or suspected deleterious germline BRCA mutated (as detected by an FDA-approved test) advanced ovarian cancer who have been treated with three or more prior lines of chemotherapy,AstraZeneca Pharmaceuticals LP,1800 Concord Pike,P. O. Box 8355,Wilmington,Delaware,19803,United States,409213,TRUE,Ovarian cancer,7295,WOH1JD9AR8,PARP1,P09874,Enzyme,Poly [ADP-ribose] polymerase 1,PARP1,PARP2,PARP3,"Olaparib is an inhibitor of poly (ADP-ribose) polymerase (PARP) enzymes, including PARP1, PARP2, and PARP3. PARP enzymes are involved in normal cellular homeostasis, such as DNA transcription, cell cycle regulation, and DNA repair [FDA Label]. Olaparib has been shown to inhibit growth of select tumor cell lines in vitro and decrease tumor growth in mouse xenograft models of human cancer both as monotherapy or following platinum-based chemotherapy [FDA Label]. Increased cytotoxicity and anti-tumor activity following treatment with olaparib were noted in cell lines and mouse tumor models with deficiencies in BRCA [FDA Label]. In vitro studies have shown that olaparib-induced cytotoxicity may involve inhibition of PARP enzymatic activity and increased formation of PARP-DNA complex, resulting in disruption of cellular homeostasis and cell death [FDA Label]. ",PARP1|PARP2|PARP3,PARP inhibitor
3990,olaparib,Lynparza,10/16/13,Treatment of ovarian cancer,Designated/Approved,,"Maintenance treatment of adult patients with recurrent epithelial ovarian, fallopian tube or primary peritoneal cancer, who are in a complete or partial response to platinum-based chemotherapy.", 08/17/2017 , 08/17/2024 ,"Maintenance treatment of adult patients with recurrent epithelial ovarian cancer, who are in a complete or partial response to platinum-based chemotherapy.",AstraZeneca Pharmaceuticals LP,1800 Concord Pike,P. O. Box 8355,Wilmington,Delaware,19803,United States,409213,TRUE,Ovarian cancer,7295,WOH1JD9AR8,PARP1,P09874,Enzyme,Poly [ADP-ribose] polymerase 1,PARP1,PARP2,PARP3,"Olaparib is an inhibitor of poly (ADP-ribose) polymerase (PARP) enzymes, including PARP1, PARP2, and PARP3. PARP enzymes are involved in normal cellular homeostasis, such as DNA transcription, cell cycle regulation, and DNA repair [FDA Label]. Olaparib has been shown to inhibit growth of select tumor cell lines in vitro and decrease tumor growth in mouse xenograft models of human cancer both as monotherapy or following platinum-based chemotherapy [FDA Label]. Increased cytotoxicity and anti-tumor activity following treatment with olaparib were noted in cell lines and mouse tumor models with deficiencies in BRCA [FDA Label]. In vitro studies have shown that olaparib-induced cytotoxicity may involve inhibition of PARP enzymatic activity and increased formation of PARP-DNA complex, resulting in disruption of cellular homeostasis and cell death [FDA Label]. ",PARP1|PARP2|PARP3,PARP inhibitor
3993,olaparib,Lynparza,10/16/13,Treatment of ovarian cancer,Designated/Approved,,"Lynparza is indicated in combination with bevacizumab for the maintenance treatment of adult patients with advanced epithelial ovarian, fallopian tube or primary peritoneal cancer who are in complete or partial response to first-line platinum-based chemotherapy and whose cancer is associated with homologous recombination deficiency (HRD) positive status defined by either: a deleterious or suspected deleterious BRCA mutation, and/or genomic instability. Select patients for therapy based on an FD", 05/08/2020 , 05/08/2027 ,"LYNPARZA is indicated in combination with bevacizumab for the maintenance treatment of adult patients with advanced epithelial ovarian, fallopian tube, or primary peritoneal cancer who are in complete or partial response to first-line platinumbased chemotherapy and whose cancer is associated with homologous recombination deficiency (HRD) positive status defined by genomic instability.",AstraZeneca Pharmaceuticals LP,1800 Concord Pike,P. O. Box 8355,Wilmington,Delaware,19803,United States,409213,TRUE,Ovarian cancer,7295,WOH1JD9AR8,PARP1,P09874,Enzyme,Poly [ADP-ribose] polymerase 1,PARP1,PARP2,PARP3,"Olaparib is an inhibitor of poly (ADP-ribose) polymerase (PARP) enzymes, including PARP1, PARP2, and PARP3. PARP enzymes are involved in normal cellular homeostasis, such as DNA transcription, cell cycle regulation, and DNA repair [FDA Label]. Olaparib has been shown to inhibit growth of select tumor cell lines in vitro and decrease tumor growth in mouse xenograft models of human cancer both as monotherapy or following platinum-based chemotherapy [FDA Label]. Increased cytotoxicity and anti-tumor activity following treatment with olaparib were noted in cell lines and mouse tumor models with deficiencies in BRCA [FDA Label]. In vitro studies have shown that olaparib-induced cytotoxicity may involve inhibition of PARP enzymatic activity and increased formation of PARP-DNA complex, resulting in disruption of cellular homeostasis and cell death [FDA Label]. ",PARP1|PARP2|PARP3,PARP inhibitor
